enhancer_element	closest_gene_id	closest_gene_name
chr11:18487800-18494100	ENSG00000166800.10	LDHAL6A
chr2:85393600-85394700	ENSG00000042493.16	CAPG
chr2:20628900-20630200	ENSG00000118960.13	HS1BP3
chr2:120440100-120445300	ENSG00000163083.6	INHBB
chr14:35751600-35754400	ENSG00000174373.17	RALGAPA1
chr4:35933100-35935200	ENSG00000047365.12	ARAP2
chr22:50698700-50700300	ENSG00000251322.9	SHANK3
chr2:50490500-50492800	ENSG00000179915.24	NRXN1
chr10:474900-479400	ENSG00000151240.17	DIP2C
chr5:176738400-176740700	ENSG00000113763.12	UNC5A
chr5:170131900-170134800	ENSG00000168269.10	FOXI1
chr22:33036900-33039300	ENSG00000185666.15	SYN3
chr8:19900500-19903200	ENSG00000175445.17	LPL
chr8:38549500-38552000	ENSG00000077782.22	FGFR1
chr1:22777800-22783200	ENSG00000133216.17	EPHB2
chr17:5019200-5021300	ENSG00000132517.15	SLC52A1
chr16:19863700-19864800	ENSG00000167191.12	GPRC5B
chr20:51763600-51764700	ENSG00000054793.14	ATP9A
chr22:43435300-43438600	ENSG00000186732.14	MPPED1
chr18:35078200-35079300	ENSG00000166974.13	MAPRE2
chr5:16524000-16526300	ENSG00000154153.15	RETREG1
chr17:9976600-9978500	ENSG00000007237.19	GAS7
chr10:122328400-122329500	ENSG00000107679.14	PLEKHA1
chr22:17114800-17116300	ENSG00000183307.4	TMEM121B
chr3:53728100-53731800	ENSG00000157388.20	CACNA1D
chr7:112066300-112071200	ENSG00000128512.23	DOCK4
chr7:28114000-28115100	ENSG00000153814.13	JAZF1
chr1:25609200-25611800	ENSG00000117643.15	MAN1C1
chr14:32428800-32430800	ENSG00000151320.11	AKAP6
chr11:13679600-13680700	ENSG00000197601.13	FAR1
chr7:30147400-30148600	ENSG00000180354.16	MTURN
chr8:37708000-37712200	ENSG00000183779.7	ZNF703
chr12:111452000-111454000	ENSG00000204842.18	ATXN2
chr3:125601500-125604400	ENSG00000144909.8	OSBPL11
chr16:84361200-84364500	ENSG00000064270.13	ATP2C2
chr5:80145300-80146700	ENSG00000113296.14	THBS4
chr1:201740100-201741500	ENSG00000134369.15	NAV1
chr8:10401400-10406000	ENSG00000175806.15	MSRA
chr15:90090100-90091200	ENSG00000182054.10	IDH2
chr2:104657800-104659400	ENSG00000198914.5	POU3F3
chr10:48578800-48581000	ENSG00000128805.15	ARHGAP22
chr4:7369000-7372500	ENSG00000184985.16	SORCS2
chr3:33927500-33930100	ENSG00000170248.15	PDCD6IP
chr6:117918400-117923000	ENSG00000196376.11	SLC35F1
chr5:116554700-116556100	ENSG00000092421.17	SEMA6A
chr2:43020700-43022600	ENSG00000152518.8	ZFP36L2
chr4:87515200-87516400	ENSG00000152583.13	SPARCL1
chr17:41969800-41971200	ENSG00000173786.17	CNP
chr15:91704500-91707300	ENSG00000176463.14	SLCO3A1
chr17:79612600-79614600	ENSG00000167281.19	RBFOX3
chr12:12523000-12524100	ENSG00000111266.9	DUSP16
chr10:14573800-14575500	ENSG00000065809.14	FAM107B
chr10:1033500-1035100	ENSG00000148377.6	IDI2
chr11:46902500-46904000	ENSG00000134569.10	LRP4
chr17:81115300-81116400	ENSG00000175866.16	BAIAP2
chr2:16611100-16612300	ENSG00000197872.11	CYRIA
chr2:8364200-8366400	ENSG00000115738.10	ID2
chr2:68986500-68987800	ENSG00000169605.7	GKN1
chr2:113195800-113197500	ENSG00000125637.16	PSD4
chr6:159915600-159917600	ENSG00000130368.7	MAS1
chr1:59138100-59139200	ENSG00000172456.18	FGGY
chr10:22607200-22608300	ENSG00000150867.14	PIP4K2A
chr19:44911900-44913000	ENSG00000130208.10	APOC1
chr1:35602700-35606700	ENSG00000126067.12	PSMB2
chr2:233459700-233461700	ENSG00000085982.14	USP40
chr3:138395800-138397600	ENSG00000158220.14	ESYT3
chr10:43258800-43260600	ENSG00000198915.12	RASGEF1A
chr14:78263300-78265000	ENSG00000021645.20	NRXN3
chr4:6395200-6397600	ENSG00000074211.14	PPP2R2C
chr7:154967700-154969100	ENSG00000157212.19	PAXIP1
chr1:34866900-34869400	ENSG00000163866.9	SMIM12
chr1:243488600-243489700	ENSG00000054282.16	SDCCAG8
chr5:141959500-141960900	ENSG00000113555.6	PCDH12
chr16:56200600-56203000	ENSG00000087258.16	GNAO1
chr7:77451700-77457500	ENSG00000186088.16	GSAP
chr6:35050700-35051800	ENSG00000124678.20	TCP11
chr7:151892700-151897900	ENSG00000106617.15	PRKAG2
chr4:95541400-95542500	ENSG00000182168.15	UNC5C
chr6:1624000-1625600	ENSG00000054598.9	FOXC1
chr7:103306600-103309400	ENSG00000105819.14	PMPCB
chr11:6440200-6444400	ENSG00000110169.11	HPX
chr7:105236700-105241800	ENSG00000135250.17	SRPK2
chr8:42851700-42855800	ENSG00000131931.8	THAP1
chr4:2070200-2071600	ENSG00000185818.8	NAT8L
chr6:111816700-111820600	ENSG00000010810.17	FYN
chr3:189962900-189965700	ENSG00000090530.10	P3H2
chr6:134682700-134687500	ENSG00000118514.14	ALDH8A1
chr4:15691300-15692400	ENSG00000237765.8	FAM200B
chr19:18201600-18202800	ENSG00000105649.10	RAB3A
chr17:81111900-81113100	ENSG00000175866.16	BAIAP2
chr9:136983300-136985100	ENSG00000214402.7	LCNL1
chr19:51454700-51459400	ENSG00000105366.15	SIGLEC8
chr6:43673100-43674600	ENSG00000096080.12	MRPS18A
chr22:17121100-17122600	ENSG00000183307.4	TMEM121B
chr2:235033100-235034300	ENSG00000130147.16	SH3BP4
chr2:127511700-127512800	ENSG00000163166.15	IWS1
chr5:84565000-84566100	ENSG00000164176.13	EDIL3
chr2:3130700-3132100	ENSG00000032389.13	EIPR1
chr14:71465300-71469900	ENSG00000197555.10	SIPA1L1
chr19:9884600-9886500	ENSG00000105088.9	OLFM2
chr15:68365300-68366500	ENSG00000137809.17	ITGA11
chr8:10397600-10399400	ENSG00000175806.15	MSRA
chr3:159887200-159888300	ENSG00000151967.18	SCHIP1
chr18:50818800-50820000	ENSG00000134042.14	MRO
chr7:139421000-139423000	ENSG00000146963.18	LUC7L2
chr13:30316800-30318800	ENSG00000102781.14	KATNAL1
chr2:23503900-23505200	ENSG00000119771.15	KLHL29
chrX:20528400-20533400	ENSG00000177189.14	RPS6KA3
chr5:175795200-175798800	ENSG00000145920.15	CPLX2
chr20:24753800-24757500	ENSG00000077984.6	CST7
chr10:113147900-113153000	ENSG00000148737.17	TCF7L2
chr12:94186800-94188300	ENSG00000136040.9	PLXNC1
chr2:152425900-152427100	ENSG00000157827.20	FMNL2
chr12:109536100-109537700	ENSG00000151148.14	UBE3B
chr20:20004400-20005600	ENSG00000173418.12	NAA20
chr12:105991400-105996900	ENSG00000074590.14	NUAK1
chr1:38113900-38115100	ENSG00000185668.8	POU3F1
chr12:76344500-76346600	ENSG00000179941.9	BBS10
chr11:35789900-35793300	ENSG00000166326.7	TRIM44
chr13:26049000-26050200	ENSG00000180730.5	SHISA2
chr8:28715200-28716500	ENSG00000012232.9	EXTL3
chr17:7901200-7904700	ENSG00000170004.18	CHD3
chr12:120060700-120062200	ENSG00000135127.11	BICDL1
chr15:77773900-77777600	ENSG00000169783.13	LINGO1
chr10:1292300-1293500	ENSG00000185736.16	ADARB2
chr1:219584900-219588700	ENSG00000215817.7	ZC3H11B
chr11:48123400-48125800	ENSG00000175619.3	OR4B1
chr12:121174100-121176000	ENSG00000135124.15	P2RX4
chr16:70689300-70690400	ENSG00000132613.15	MTSS2
chr5:139681100-139682300	ENSG00000171604.12	CXXC5
chr11:131914000-131916500	ENSG00000182667.15	NTM
chr2:232306100-232311800	ENSG00000144535.20	DIS3L2
chr7:888400-889600	ENSG00000239857.7	GET4
chr18:37482200-37485500	ENSG00000101489.20	CELF4
chr21:36074600-36076000	ENSG00000185917.14	SETD4
chr5:94871900-94873900	ENSG00000175471.19	MCTP1
chr15:51348700-51350600	ENSG00000186417.14	GLDN
chr13:51249300-51250800	ENSG00000150510.17	FAM124A
chr5:74877200-74878300	ENSG00000198780.12	FAM169A
chr12:188000-191000	ENSG00000111181.13	SLC6A12
chr1:4509000-4514800	ENSG00000196581.11	AJAP1
chr7:80191000-80193600	ENSG00000127955.17	GNAI1
chr10:73811800-73813000	ENSG00000166507.19	NDST2
chr21:33070400-33071500	ENSG00000184221.13	OLIG1
chr18:74483800-74489200	ENSG00000133313.15	CNDP2
chr2:127078100-127079400	ENSG00000136717.15	BIN1
chr12:4857200-4860800	ENSG00000151079.7	KCNA6
chr3:56805100-56806900	ENSG00000163947.12	ARHGEF3
chr2:216427900-216433100	ENSG00000138375.13	SMARCAL1
chr10:12829000-12832200	ENSG00000183049.13	CAMK1D
chr11:35423200-35429800	ENSG00000110436.13	SLC1A2
chr16:57271200-57272300	ENSG00000102934.10	PLLP
chr20:11230900-11233500	ENSG00000101384.12	JAG1
chr1:8383500-8384600	ENSG00000142599.19	RERE
chr1:243413100-243418200	ENSG00000054282.16	SDCCAG8
chr7:37148200-37151900	ENSG00000155849.16	ELMO1
chrX:13852900-13854100	ENSG00000046653.15	GPM6B
chr20:34858800-34865500	ENSG00000131067.17	GGT7
chr2:198109600-198115400	ENSG00000115896.16	PLCL1
chr10:61021200-61023500	ENSG00000072422.17	RHOBTB1
chr10:70671300-70672400	ENSG00000138316.11	ADAMTS14
chr1:62832000-62835200	ENSG00000125703.15	ATG4C
chr7:78539700-78541700	ENSG00000187391.22	MAGI2
chr17:60325700-60330800	ENSG00000170832.13	USP32
chr5:150278100-150280500	ENSG00000070808.17	CAMK2A
chr20:62272100-62278800	ENSG00000130703.17	OSBPL2
chr11:84230500-84236200	ENSG00000150672.18	DLG2
chr1:11077400-11082300	ENSG00000116649.10	SRM
chr10:113704200-113706600	ENSG00000165806.21	CASP7
chr11:18747700-18751900	ENSG00000110786.18	PTPN5
chr2:210464800-210467300	ENSG00000115365.12	LANCL1
chr22:21931300-21933800	ENSG00000100034.14	PPM1F
chr2:217923600-217924700	ENSG00000079308.20	TNS1
chr17:18204400-18207800	ENSG00000131899.11	LLGL1
chr3:183794000-183795200	ENSG00000163872.16	YEATS2
chr3:44097700-44102000	ENSG00000173769.4	TOPAZ1
chr6:16594600-16598100	ENSG00000124788.19	ATXN1
chr22:41392200-41393300	ENSG00000167074.15	TEF
chr1:243262400-243263700	ENSG00000054282.16	SDCCAG8
chr7:31201700-31204800	ENSG00000078549.15	ADCYAP1R1
chr1:39437000-39438900	ENSG00000127603.31	MACF1
chr1:202525100-202526700	ENSG00000077157.22	PPP1R12B
chr8:138192100-138195700	ENSG00000147724.12	FAM135B
chr5:80198200-80199300	ENSG00000164300.17	SERINC5
chr13:113950300-113952700	ENSG00000283199.3	C13orf46
chr4:10293400-10300100	ENSG00000178163.8	ZNF518B
chr3:15433900-15436900	ENSG00000206562.12	METTL6
chr18:61491200-61497700	ENSG00000101542.10	CDH20
chr12:124859200-124861300	ENSG00000073060.17	SCARB1
chr3:13074800-13076500	ENSG00000144711.16	IQSEC1
chrX:40692700-40695900	ENSG00000180182.11	MED14
chr5:77306100-77307300	ENSG00000113231.14	PDE8B
chr3:72328600-72330200	ENSG00000163602.11	RYBP
chr4:147585900-147591300	ENSG00000164168.8	TMEM184C
chr10:117547600-117548800	ENSG00000170370.12	EMX2
chr5:10397000-10402500	ENSG00000145495.16	MARCHF6
chr9:131975200-131979100	ENSG00000160563.14	MED27
chr17:17760700-17761800	ENSG00000108557.19	RAI1
chr17:44313900-44316000	ENSG00000108309.14	RUNDC3A
chr9:134419400-134420500	ENSG00000186350.12	RXRA
chr20:59571000-59572800	ENSG00000087495.17	PHACTR3
chr10:35461800-35463300	ENSG00000108100.18	CCNY
chr17:15453000-15454700	ENSG00000239704.11	CDRT4
chr16:88716300-88722500	ENSG00000103335.22	PIEZO1
chr22:38113200-38115500	ENSG00000128298.18	BAIAP2L2
chr15:77631300-77632400	ENSG00000169783.13	LINGO1
chr10:104241300-104247700	ENSG00000148834.13	GSTO1
chr16:27759700-27760900	ENSG00000169181.13	GSG1L
chr19:10799600-10800800	ENSG00000079805.19	DNM2
chr5:16584300-16590500	ENSG00000154153.15	RETREG1
chr13:97351400-97354000	ENSG00000139793.19	MBNL2
chr12:6523200-6524500	ENSG00000111640.15	GAPDH
chr8:33798400-33802400	ENSG00000133878.9	DUSP26
chr1:203166400-203168100	ENSG00000133055.9	MYBPH
chr7:99993700-99994900	ENSG00000160862.13	AZGP1
chr15:78206600-78208100	ENSG00000103740.10	ACSBG1
chr7:2705200-2707500	ENSG00000174945.14	AMZ1
chr14:102199800-102201300	ENSG00000140153.18	WDR20
chr2:225038100-225039300	ENSG00000135905.20	DOCK10
chr12:31026700-31032600	ENSG00000013573.17	DDX11
chr10:531800-534600	ENSG00000151240.17	DIP2C
chr12:82780500-82781900	ENSG00000179104.9	TMTC2
chr15:90906800-90908000	ENSG00000196547.15	MAN2A2
chr16:7563300-7564400	ENSG00000078328.23	RBFOX1
chr17:66513900-66515800	ENSG00000154229.12	PRKCA
chr8:19019700-19021400	ENSG00000156011.17	PSD3
chr1:156798000-156799200	ENSG00000143294.15	PRCC
chr9:37934700-37936000	ENSG00000122696.14	SLC25A51
chr16:68785200-68786300	ENSG00000039068.20	CDH1
chr10:132142000-132145400	ENSG00000188385.12	JAKMIP3
chr2:144989300-144992500	ENSG00000169554.22	ZEB2
chr7:2688400-2690100	ENSG00000174945.14	AMZ1
chr3:42561700-42564100	ENSG00000093183.14	SEC22C
chr1:155176100-155177200	ENSG00000163462.18	TRIM46
chr12:2639200-2640300	ENSG00000151067.23	CACNA1C
chr17:78721100-78722300	ENSG00000108669.16	CYTH1
chr22:20787500-20788900	ENSG00000099937.11	SERPIND1
chr3:61928000-61929200	ENSG00000144724.20	PTPRG
chr1:2530500-2531700	ENSG00000197921.6	HES5
chr13:25170100-25171500	ENSG00000165566.13	AMER2
chr17:5891800-5895300	ENSG00000285471.1	RP11-960B9.3
chr14:26388800-26390600	ENSG00000139910.20	NOVA1
chr8:28307500-28308900	ENSG00000168081.9	PNOC
chr5:67294000-67295400	ENSG00000134061.5	CD180
chr22:23903200-23906000	ENSG00000240972.2	MIF
chr5:34865700-34868400	ENSG00000205838.14	TTC23L
chr1:234093200-234094900	ENSG00000183780.13	SLC35F3
chr20:63294300-63297000	ENSG00000101203.16	COL20A1
chr12:51206500-51213000	ENSG00000184271.17	POU6F1
chr4:76187400-76189100	ENSG00000138760.11	SCARB2
chr10:87056900-87060900	ENSG00000148672.10	GLUD1
chr7:37067800-37069500	ENSG00000155849.16	ELMO1
chr17:29595000-29596800	ENSG00000108262.16	GIT1
chr10:85654200-85656800	ENSG00000182771.19	GRID1
chr4:88042700-88046700	ENSG00000118762.8	PKD2
chr1:45626100-45632700	ENSG00000159588.15	CCDC17
chr1:45423500-45426000	ENSG00000070759.17	TESK2
chr9:4572100-4576000	ENSG00000106688.12	SLC1A1
chr5:72602200-72604100	ENSG00000178175.12	ZNF366
chr6:39905700-39906800	ENSG00000124615.20	MOCS1
chr22:21795700-21799800	ENSG00000100027.17	YPEL1
chr1:243505100-243511600	ENSG00000054282.16	SDCCAG8
chr14:105502000-105504700	ENSG00000185347.18	TEDC1
chr1:10151200-10153800	ENSG00000130939.20	UBE4B
chr5:139138100-139139200	ENSG00000120725.13	SIL1
chr3:183178200-183181000	ENSG00000078081.8	LAMP3
chr1:15028400-15029500	ENSG00000189337.17	KAZN
chr19:38220000-38221500	ENSG00000011332.21	DPF1
chr5:138945600-138946700	ENSG00000044115.21	CTNNA1
chr6:158417000-158418600	ENSG00000130338.13	TULP4
chr2:239440100-239441200	ENSG00000068024.17	HDAC4
chr2:85550600-85551800	ENSG00000115486.12	GGCX
chr14:32655700-32658500	ENSG00000151320.11	AKAP6
chr9:122088600-122089800	ENSG00000175764.16	TTLL11
chr4:48640800-48644000	ENSG00000075539.15	FRYL
chr13:99889400-99895900	ENSG00000125246.15	CLYBL
chr2:144498000-144499200	ENSG00000169554.22	ZEB2
chr11:64074200-64080100	ENSG00000126500.4	FLRT1
chr4:159264700-159266400	ENSG00000109756.9	RAPGEF2
chr1:77369200-77372700	ENSG00000154027.19	AK5
chr12:49869800-49871600	ENSG00000135472.9	FAIM2
chr1:27123700-27125100	ENSG00000090020.11	SLC9A1
chr16:702400-704200	ENSG00000127585.12	FBXL16
chr6:97667000-97671100	ENSG00000146263.12	MMS22L
chr10:79388700-79390200	ENSG00000108179.14	PPIF
chr2:232636000-232637100	ENSG00000115468.12	EFHD1
chr12:125185000-125186100	ENSG00000139364.11	TMEM132B
chr5:91302300-91303800	ENSG00000113369.9	ARRDC3
chr2:108916000-108918500	ENSG00000163006.12	CCDC138
chr7:38583500-38587100	ENSG00000078053.17	AMPH
chr1:15574000-15575500	ENSG00000116771.6	AGMAT
chr1:3773600-3774700	ENSG00000235169.11	SMIM1
chr7:124765600-124767000	ENSG00000170775.3	GPR37
chr6:34516500-34518200	ENSG00000124507.11	PACSIN1
chr3:50359200-50360800	ENSG00000126062.4	TMEM115
chr17:34998100-34999200	ENSG00000132141.14	CCT6B
chr22:37334100-37335700	ENSG00000100055.21	CYTH4
chr7:108279100-108280600	ENSG00000091129.21	NRCAM
chr10:7443500-7447100	ENSG00000198879.13	SFMBT2
chr5:146587500-146590600	ENSG00000156475.19	PPP2R2B
chr17:28973600-28975200	ENSG00000063015.20	SEZ6
chr10:13791400-13792600	ENSG00000151474.23	FRMD4A
chr18:32019600-32021400	ENSG00000101695.9	RNF125
chr1:76124500-76127500	ENSG00000184005.11	ST6GALNAC3
chr13:96897200-96901400	ENSG00000185352.9	HS6ST3
chr9:121718900-121720000	ENSG00000136848.17	DAB2IP
chr5:112638200-112641900	ENSG00000134982.17	APC
chr8:40831400-40836300	ENSG00000165061.15	ZMAT4
chr9:94910700-94911900	ENSG00000148120.18	AOPEP
chr12:64733500-64734600	ENSG00000135677.11	GNS
chr4:95304500-95305900	ENSG00000182168.15	UNC5C
chr19:51722700-51728100	ENSG00000105509.11	HAS1
chr4:6718700-6721900	ENSG00000186222.5	BLOC1S4
chr1:204358300-204359500	ENSG00000143850.16	PLEKHA6
chr9:78143300-78146300	ENSG00000148019.14	CEP78
chr16:56343300-56344500	ENSG00000087258.16	GNAO1
chr8:85466300-85470200	ENSG00000104267.10	CA2
chr17:29624100-29625200	ENSG00000167549.19	CORO6
chr13:110637100-110638500	ENSG00000134905.17	CARS2
chr2:43056100-43058100	ENSG00000152518.8	ZFP36L2
chr6:68638500-68641400	ENSG00000135298.15	ADGRB3
chr10:83880100-83882900	ENSG00000165678.21	GHITM
chr7:102173800-102177000	ENSG00000257923.12	CUX1
chr8:26632800-26634100	ENSG00000092964.18	DPYSL2
chr20:1838100-1839300	ENSG00000198053.12	SIRPA
chr2:24832300-24833700	ENSG00000138031.15	ADCY3
chr1:204839600-204845100	ENSG00000163531.17	NFASC
chr1:66313000-66314300	ENSG00000184588.18	PDE4B
chr1:119728200-119730400	ENSG00000092621.13	PHGDH
chr13:97355500-97358800	ENSG00000139793.19	MBNL2
chr3:23817900-23822700	ENSG00000170142.12	UBE2E1
chr1:150006000-150007700	ENSG00000264522.6	OTUD7B
chr5:14734900-14736600	ENSG00000154122.14	ANKH
chr12:109597300-109598400	ENSG00000110921.14	MVK
chr5:88394000-88395900	ENSG00000164180.14	TMEM161B
chr17:46975900-46979400	ENSG00000179673.5	RPRML
chr15:85123200-85127200	ENSG00000073417.15	PDE8A
chr15:101481700-101483200	ENSG00000140479.18	PCSK6
chr12:113368300-113369400	ENSG00000089060.12	SLC8B1
chrX:50803900-50807500	ENSG00000158352.17	SHROOM4
chr2:85906600-85908900	ENSG00000115525.18	ST3GAL5
chr8:85473700-85475400	ENSG00000104267.10	CA2
chr15:73853500-73856800	ENSG00000167139.9	TBC1D21
chr1:153639500-153641300	ENSG00000160679.13	CHTOP
chr7:111756100-111757200	ENSG00000128512.23	DOCK4
chr14:61879100-61880400	ENSG00000139973.17	SYT16
chr7:148983200-148984400	ENSG00000155660.11	PDIA4
chr14:33774100-33776000	ENSG00000151322.20	NPAS3
chr3:35661700-35662900	ENSG00000172995.17	ARPP21
chr18:11136000-11137200	ENSG00000154864.13	PIEZO2
chr7:31985700-31988400	ENSG00000154678.18	PDE1C
chr18:13579500-13580700	ENSG00000168675.19	LDLRAD4
chr2:3444800-3452200	ENSG00000171853.16	TRAPPC12
chr1:229406600-229408200	ENSG00000143632.15	ACTA1
chr12:123479700-123480800	ENSG00000184209.15	SNRNP35
chr9:69621300-69624100	ENSG00000107282.8	APBA1
chr6:13469100-13470700	ENSG00000145990.11	GFOD1
chr4:175785900-175792700	ENSG00000150625.16	GPM6A
chr11:64097700-64099500	ENSG00000126500.4	FLRT1
chr1:204456000-204457700	ENSG00000133056.14	PIK3C2B
chr10:28766600-28770100	ENSG00000095739.11	BAMBI
chr15:57271200-57276900	ENSG00000140262.18	TCF12
chr3:183773500-183777800	ENSG00000163872.16	YEATS2
chr22:45214700-45216700	ENSG00000100364.19	KIAA0930
chr17:75867900-75869000	ENSG00000132481.7	TRIM47
chr4:167217400-167219700	ENSG00000196104.11	SPOCK3
chr6:56607400-56608900	ENSG00000151914.21	DST
chr9:117988500-117989900	ENSG00000136869.16	TLR4
chr11:31808900-31810400	ENSG00000007372.24	PAX6
chr7:32042400-32043600	ENSG00000154678.18	PDE1C
chr5:124628000-124629100	ENSG00000168916.16	ZNF608
chr9:136973800-136975000	ENSG00000107317.13	PTGDS
chr4:55365200-55366500	ENSG00000128039.13	SRD5A3
chr9:131886000-131887700	ENSG00000107263.19	RAPGEF1
chr3:143978500-143979900	ENSG00000181744.9	DIPK2A
chr14:32395800-32398300	ENSG00000151320.11	AKAP6
chr17:17872700-17873900	ENSG00000175662.18	TOM1L2
chr9:130171000-130172200	ENSG00000107130.10	NCS1
chr15:33154200-33155400	ENSG00000248905.10	FMN1
chr11:125343100-125344300	ENSG00000165495.16	PKNOX2
chr20:38824300-38827200	ENSG00000101445.10	PPP1R16B
chr20:35062400-35068000	ENSG00000100991.12	TRPC4AP
chr10:62788600-62790300	ENSG00000181915.5	ADO
chr16:51534500-51535700	ENSG00000224578.5	HNRNPA1P48
chr11:78383700-78384900	ENSG00000033327.13	GAB2
chr12:124813500-124814900	ENSG00000073060.17	SCARB1
chr11:11441700-11443100	ENSG00000254598.3	CSNK2A3
chr8:40375500-40377400	ENSG00000176907.5	TCIM
chr2:131040700-131042100	ENSG00000136002.20	ARHGEF4
chr11:64100100-64102200	ENSG00000126500.4	FLRT1
chr12:105880800-105882900	ENSG00000074590.14	NUAK1
chr1:44506000-44508300	ENSG00000187147.18	RNF220
chr7:5660500-5662300	ENSG00000075618.18	FSCN1
chr19:39317800-39322200	ENSG00000128011.5	LRFN1
chr11:20364300-20365400	ENSG00000109854.14	HTATIP2
chr3:12921400-12922500	ENSG00000144711.16	IQSEC1
chr9:127258300-127259700	ENSG00000136895.19	GARNL3
chr3:72374200-72376200	ENSG00000163602.11	RYBP
chr14:77107900-77109400	ENSG00000165548.11	TMEM63C
chr1:39652300-39653800	ENSG00000163909.8	HEYL
chr4:36943900-36946100	ENSG00000174145.8	NWD2
chr5:141765600-141767900	ENSG00000120318.16	ARAP3
chr7:24944700-24948100	ENSG00000070882.13	OSBPL3
chr10:77538700-77539800	ENSG00000156113.24	KCNMA1
chr19:40680700-40683100	ENSG00000105245.9	NUMBL
chr13:24223700-24225500	ENSG00000182957.16	SPATA13
chr6:109314100-109317300	ENSG00000135535.17	CD164
chr5:126433900-126436200	ENSG00000155324.10	GRAMD2B
chr1:44575700-44577400	ENSG00000187147.18	RNF220
chr7:27946400-27947900	ENSG00000153814.13	JAZF1
chr5:32016100-32017300	ENSG00000113384.14	GOLPH3
chr1:69670300-69673100	ENSG00000033122.21	LRRC7
chr8:97878600-97884100	ENSG00000132561.14	MATN2
chr4:153155900-153157200	ENSG00000109654.16	TRIM2
chr11:121695000-121696200	ENSG00000137642.13	SORL1
chr21:44816600-44817700	ENSG00000184900.16	SUMO3
chr13:24160800-24162000	ENSG00000182957.16	SPATA13
chr10:20027200-20033000	ENSG00000120594.17	PLXDC2
chr6:56697900-56699100	ENSG00000151914.21	DST
chr6:148708200-148709900	ENSG00000111962.8	UST
chr1:33391300-33392600	ENSG00000134686.19	PHC2
chr1:14257600-14262100	ENSG00000189337.17	KAZN
chr19:14178200-14184000	ENSG00000072071.16	ADGRL1
chr7:36948900-36953100	ENSG00000155849.16	ELMO1
chr7:34867400-34871300	ENSG00000173852.15	DPY19L1
chr3:35636800-35640600	ENSG00000172995.17	ARPP21
chr20:48753400-48754600	ENSG00000124126.14	PREX1
chr20:34530000-34531100	ENSG00000125971.17	DYNLRB1
chr5:37053600-37059300	ENSG00000164190.19	NIPBL
chr12:80097900-80101600	ENSG00000165899.12	OTOGL
chr11:85709000-85711700	ENSG00000137501.17	SYTL2
chr11:78820700-78821800	ENSG00000149256.16	TENM4
chr1:200367700-200368800	ENSG00000162702.8	ZNF281
chr6:158310000-158312200	ENSG00000130338.13	TULP4
chr2:177233900-177235300	ENSG00000116044.16	NFE2L2
chr1:225838700-225839900	ENSG00000143819.13	EPHX1
chr11:70476500-70479300	ENSG00000162105.20	SHANK2
chr7:51275800-51276900	ENSG00000106078.19	COBL
chr2:100606200-100607500	ENSG00000115539.14	PDCL3
chr6:129252800-129254200	ENSG00000196569.13	LAMA2
chr1:109773000-109774300	ENSG00000198758.11	EPS8L3
chr18:61540400-61544900	ENSG00000101542.10	CDH20
chr17:74811600-74813100	ENSG00000109066.14	TMEM104
chr1:203147200-203149500	ENSG00000163485.17	ADORA1
chr1:3864400-3865600	ENSG00000169598.17	DFFB
chr22:20026300-20027800	ENSG00000183597.16	TANGO2
chr6:163279400-163281100	ENSG00000112530.11	PACRG
chr16:971200-972700	ENSG00000103227.19	LMF1
chr1:61292800-61294200	ENSG00000162599.17	NFIA
chr9:8668300-8669700	ENSG00000153707.18	PTPRD
chr20:48746200-48747600	ENSG00000124126.14	PREX1
chr9:129344900-129346100	ENSG00000188483.8	IER5L
chr5:52647800-52649500	ENSG00000152684.11	PELO
chr5:84306200-84308500	ENSG00000164176.13	EDIL3
chr3:49666300-49668000	ENSG00000164062.13	APEH
chr9:19492700-19493800	ENSG00000177076.6	ACER2
chr16:67907000-67912100	ENSG00000159792.10	PSKH1
chr1:188800-192000	ENSG00000186092.7	OR4F5
chr1:94480400-94482100	ENSG00000117525.14	F3
chr11:95139700-95141600	ENSG00000149218.5	ENDOD1
chr10:22612900-22614100	ENSG00000150867.14	PIP4K2A
chr9:71933700-71940400	ENSG00000155621.15	C9orf85
chr12:106086400-106088400	ENSG00000074590.14	NUAK1
chr12:79833800-79836000	ENSG00000058272.19	PPP1R12A
chr11:102407000-102408600	ENSG00000152558.15	TMEM123
chr8:22990800-22991900	ENSG00000008853.17	RHOBTB2
chr3:181731300-181732400	ENSG00000181449.4	SOX2
chr12:62738500-62740900	ENSG00000111110.12	PPM1H
chr6:159754200-159755600	ENSG00000120437.9	ACAT2
chr17:80457400-80460000	ENSG00000171246.6	NPTX1
chr22:20107400-20110500	ENSG00000099899.15	TRMT2A
chr8:66737400-66739500	ENSG00000104205.16	SGK3
chr2:159752500-159754600	ENSG00000136536.15	MARCHF7
chr13:100750700-100752300	ENSG00000125247.16	TMTC4
chr21:42279100-42281000	ENSG00000160179.19	ABCG1
chr12:109630300-109632300	ENSG00000110921.14	MVK
chr3:11952300-11954900	ENSG00000157152.17	SYN2
chr7:74378200-74383800	ENSG00000106665.16	CLIP2
chr22:35980500-35985100	ENSG00000100320.23	RBFOX2
chr11:118639500-118640700	ENSG00000019144.19	PHLDB1
chr9:130915000-130917200	ENSG00000130720.13	FIBCD1
